2961997, 29.869
5923994, 55.259
8885991, 85.927
11847988, 108.752
14809985, 170.421
17771982, 219.833
20733979, 275.366
23695976, 305.852
26657973, 324.832
29619970, 385.434
32581967, 411.696
35543964, 470.902
38505961, 564.259
41467958, 569.792
44429955, 564.887
47391952, 629.456
50353949, 838.097
53315946, 681.013
56277943, 764.738
59239940, 839.408
