0,10.268440000000004
1,18.898600000000002
2,25.50664
3,42.5133
4,52.233320000000006
5,61.04272
6,70.6781
7,80.1347
8,89.24546000000001
9,98.48982000000002
10,90.43889999999999
11,32.71836
12,35.7014
13,35.309960000000004
14,36.05962
15,37.780680000000004
16,36.969139999999996
17,37.77744
18,38.73906
19,39.61368
20,40.364604166666666
21,39.53876086956522
22,40.25656818181818
23,41.409976190476186
24,42.39834999999999
25,45.54305128205129
26,45.8505945945946
27,45.903055555555554
28,45.88968571428572
29,46.21167647058824
30,35.81653125
31,35.00529032258064
32,34.54226666666667
33,34.538066666666666
34,33.736586206896554
35,32.88260714285715
36,31.91788888888889
37,32.28203846153846
38,32.85876923076923
39,32.976279999999996
40,32.735083333333336
41,33.65975
42,33.160000000000004
43,32.821260869565215
44,33.09195454545454
45,32.77586363636363
46,33.054857142857145
47,33.69814285714286
48,33.86285
49,34.219500000000004
50,34.3101
51,34.305263157894736
52,35.18031578947369
53,35.49655555555556
54,36.415
55,35.86816666666667
56,35.97923529411764
57,35.67864705882353
58,34.58935294117647
59,33.90641176470588
60,33.360625
61,32.832375
62,32.4004375
63,31.860666666666663
64,31.1628
65,30.934933333333333
66,31.17526666666667
67,31.0224
68,30.5495
69,30.39557142857143
70,29.795214285714284
71,29.430785714285715
72,28.30053846153846
73,28.36730769230769
74,28.935846153846153
75,29.10930769230769
76,29.483076923076922
77,28.599923076923076
78,28.221249999999998
79,27.866500000000002
80,27.866833333333336
81,28.115416666666665
82,28.496583333333334
83,28.695166666666665
84,28.61833333333333
85,28.108636363636357
86,28.820181818181823
87,28.851909090909093
88,28.99609090909091
89,29.375636363636364
90,29.453181818181818
91,29.986818181818183
92,29.925599999999996
93,29.7226
94,30.4421
95,31.045799999999996
96,31.3875
97,31.4144
98,31.7914
99,31.105100000000004
