8, 0.081
12, 0.081
16, 0.043
20, 0.121
24, 0.059
28, 0.02
32, 0.096
36, 0.106
41, 0.113
45, 0.176
49, 0.548
53, 0.334
57, 0.33
61, 0.374
65, 0.063
69, 0.534
73, 0.784
77, 0.355
82, 0.628
